"entry_id";"country";"description";"designation";"points";"price";"province";"region";"taster_name";"title";"variety";"winery"
"79722";"France";"In the house style of this producer this wine is soft and fruity. Its strawberry aroma is followed by a gentle, ripe wine with red berries and balanced acidity. The wine is ready to drink.";"Charles VII Grande Cuvée de la Rose Brut Rosé";"89";"50";"Champagne";"Champagne";"Rоgеr Vоss";"Canard-Duchêne NV Charles VII Grande Cuvée de la Rose Brut Rosé  (Champagne)";"Champagne Blend";"Canard-Duchêne"
"79714";"France";"This is a ripe wine with raspberry flavor and a tight,steely character. The wine is light, crisp and certainly dry, with the acidity cutting like a knife on the finish.";"Tsarine Brut Rosé";"87";"60";"Champagne";"Champagne";"Roger Voss";"Chanoine NV Tsarine Brut Rosé  (Champagne)";"Champagne Blend";"Chanoine"
"79700";"France";"Dominated by black currant and smoke flavors, this is a light, fruity wine that's ready to drink. The tannins are still firm and not likely to soften.";"Cuvée Lucie";"85";NA;"Bordeaux";"Médoc";"Roger Voss";"Les Hauts de Tousquiron 2007 Cuvée Lucie  (Médoc)";"Bordeaux-style Red Blend";"Les Hauts de Tousquiron"
"79698";"France";"The maturity of this lightweight Pinot Noir expresses itself with depth of flavor—the wood and red fruit flavors reach out to the core of tannins. It has a smoky toast character along with the crisp acidity.";"Les Belles Vignes";"86";NA;"Loire Valley";"Sancerre";"Roger Voss";"Fournier Père et Fils 2007 Les Belles Vignes  (Sancerre)";"Pinot Noir";"Fournier Père et Fils"
"79696";"France";"Bacon aromas and very dense tannins give this a lean, rather than fruity, character. It does have some density along with a more juicy black-fruit finish, although high amounts of toast also show strongly.";NA;"86";"30";"Bordeaux";"Saint-Émilion";"Roger Voss";"Duval & Blanchet 2010  Saint-Émilion";"Merlot";"Duval & Blanchet"
"79696";"France";"Bacon aromas and very dense tannins give this a lean, rather than fruity, character. It does have some density along with a more juicy black-fruit finish, although high amounts of toast also show strongly.";NA;"86";"30";"Bordeaux";"Saint-Émilion";"Roger Voss";"Duval & Blanchet 2010  Saint-Émilion";"Merlot";"Duval & Blanchet"
"79693";"France";"Soft and smoky, this has richness, a tarry character, good acidity and a touch of chocolate. There is a spice note and acidity on the finish.";"La Demoiselle de By";"86";NA;"Bordeaux";"Médoc";"Roger Voss";"Château Rollan de By 2009 La Demoiselle de By  (Médoc)";"Bordeaux-style Red Blend";"Château Rollan de By"
"79692";"France";"With wood and black currant aromas, this is a soft, ripe and ready to drink wine. It has a rich texture, with a smokiness and black fruits that are smoothed by wood and lifted by acidity.";NA;"86";"30";"Bordeaux";"Bordeaux";"Roger Voss";"Château Grand Bireau 2010  Bordeaux";"Bordeaux-style Red Blend";"Château Grand Bireau"
"79692";"France";"With wood and black currant aromas, this is a soft, ripe and ready to drink wine. It has a rich texture, with a smokiness and black fruits that are smoothed by wood and lifted by acidity.";NA;"86";"30";"Bordeaux";"Bordeaux";"Roger Voss";"Château Grand Bireau 2010  Bordeaux";"Bordeaux-style Red Blend";"Château Grand Bireau"
"79691";"France";"With light fruits and a dry texture, this mature wine is very ready to drink. It is light in texture and the bitter chocolate tannins are just starting to dominate. Drink now.";NA;"86";"84";"Bordeaux";"Saint-Émilion";"Rogеr Voss";"Château Cadet-Bon 2004  Saint-Émilion";"Bordeaux-style Red Blend";"Château Cadet-Bon"
"79691";"France";"With light fruits and a dry texture, this mature wine is very ready to drink. It is light in texture and the bitter chocolate tannins are just starting to dominate. Drink now.";NA;"86";"84";"Bordeaux";"Saint-Émilion";"Rоger Vоss";"Château Cadet-Bon 2004  Saint-Émilion";"Bordeaux-style Red Blend";"Château Cadet-Bon"
"79685";"France";"This has strawberry fruit with acidity and a tang of kiwi. It is warm, rounded and on the sweeter side of brut. Ready to drink.";"Cuvée des Moines Brut Rosé";"86";NA;"Champagne";"Champagne";"Rоgеr Vоss";"Besserat de Bellefon NV Cuvée des Moines Brut Rosé  (Champagne)";"Champagne Blend";"Besserat de Bellefon"
"79685";"France";"This has strawberry fruit with acidity and a tang of kiwi. It is warm, rounded and on the sweeter side of brut. Ready to drink.";"Cuvée des Moines Brut Rosé";"86";NA;"Champagne";"Champagne";"Roger Voss";"Besserat de Bellefon NV Cuvée des Moines Brut Rosé  (Champagne)";"Champagne Blend";"Besserat de Bellefon"
"79676";"France";"This is a soft, crisp, lightly herbaceous wine. It has fruity peach and pear flavors that are touched with citrus. The fruit dances easily on the palate. Screwcap.";NA;"86";"13";"Bordeaux";"Bordeaux Blanc";"Roger Voss";"Château Suau 2011  Bordeaux Blanc";"Bordeaux-style White Blend";"Château Suau"
"79662";"France";"A solid effort, showing plenty of fruit—strawberries and cherries—and some slightly floral elements. A touch on the full side, it's balanced by a sense of minerality, but finishing a little short.";"Cuvée Marie-Christine";"85";NA;"Provence";"Côtes de Provence";"Jое Czеrwinski";"Château de L'Aumerade 2007 Cuvée Marie-Christine Rosé (Côtes de Provence)";"Rosé";"Château de L'Aumerade"
"79641";"France";"A dusty-textured wine, its fruit like grains scattered over the surface of a fresh crisp structure. The freshness is palpable and so is the depth of flavor. A food-friendly wine.";"Clos Mireille";"90";"37";"Provence";"Côtes de Provence";"Roger Voss";"Domaines Ott 2009 Clos Mireille Rosé (Côtes de Provence)";"Rosé";"Domaines Ott"
"79641";"France";"A dusty-textured wine, its fruit like grains scattered over the surface of a fresh crisp structure. The freshness is palpable and so is the depth of flavor. A food-friendly wine.";"Clos Mireille";"90";"37";"Provence";"Côtes de Provence";"Roger Voss";"Domaines Ott 2009 Clos Mireille Rosé (Côtes de Provence)";"Rosé";"Domaines Ott"
"79638";"France";"The attractive presentation, with handwriting directly on to the bottle, is followed by an equally attractive wine, ripe and full in character, but balanced with good acidity. There is a final vanilla burst.";"Secret de Léoube";"90";"24";"Provence";"Côtes de Provence";"Roger Voss";"Château de Léoube 2009 Secret de Léoube Rosé (Côtes de Provence)";"Rosé";"Château de Léoube"
"79631";"France";"Rich, full-bodied wine with a serious nature. It impresses with its ripe red fruit, the layer of caramel well integrated with acidity. The feel is soft, but certainly dry, giving an impressive structured aftertaste.";"Grande Réserve Cru Classé";"91";"22";"Provence";"Côtes de Provence";"Rоgеr Vоss";"Château Sainte Marguerite 2009 Grande Réserve Cru Classé Rosé (Côtes de Provence)";"Rosé";"Château Sainte Marguerite"
"79631";"France";"Rich, full-bodied wine with a serious nature. It impresses with its ripe red fruit, the layer of caramel well integrated with acidity. The feel is soft, but certainly dry, giving an impressive structured aftertaste.";"Grande Réserve Cru Classé";"91";"22";"Provence";"Côtes de Provence";"Rоger Vоss";"Château Sainte Marguerite 2009 Grande Réserve Cru Classé Rosé (Côtes de Provence)";"Rosé";"Château Sainte Marguerite"
"79630";"France";"Finely balanced wine, showing the warmth of 2009 as well as keeping bright peach, pink grapefruit and red berry fruit flavors. The wine shows lively final acidity for a delicious aftertaste.";NA;"91";"25";"Provence";"Côtes de Provence";"Roger Voss";"Château les Valentines 2009 Rosé (Côtes de Provence)";"Rosé";"Château les Valentines"
"79627";"France";"The wine is finely integrated, bringing together ripe pear and apricot fruit flavors with fresh acidity. It is really only off dry, a wine for fish dishes rather than for desserts. The acidity at the end is refreshing and crisp.";"Cuvée Sublime Demi-Sec";"88";"50";"Champagne";"Champagne";"Roger Voss";"Piper-Heidsieck NV Cuvée Sublime Demi-Sec  (Champagne)";"Champagne Blend";"Piper-Heidsieck"
"79626";"France";"This standard nonvintage cuvée from Perrier-Jouët is crisp and stylish. It has understated fruitiness, nothing pushing forward too much, giving a balanced wine that has a soft aftertaste and is easily drinkable.";"Grand Brut";"88";"45";"Champagne";"Champagne";"Roger Voss";"Perrier Jouët NV Grand Brut  (Champagne)";"Champagne Blend";"Perrier Jouët"
"79624";"France";"From Chardonnay grown on the Montagne de Reims, this is a rich and full-bodied wine. Red apple and sweet grapefruit flavors are balanced against the steely texture and zingy minerality.";"Premier Cru Blanc de Blancs Brut";"88";"65";"Champagne";"Champagne";"Roger Voss";"Henriet-Bazin NV Premier Cru Blanc de Blancs Brut Chardonnay (Champagne)";"Chardonnay";"Henriet-Bazin"
"79622";"France";"Smoothly textured, this wine has light minerality along with a perfumed, ripe character. It is soft and generous in the mouth, poised and attractively fruity. White fruits dominate, followed by hints of almonds. The wine is ready to drink.";"Eloge Blanc de Blancs Brut";"88";"50";"Champagne";"Champagne";"Rogеr Voss";"A. D. Coutelas NV Eloge Blanc de Blancs Brut Chardonnay (Champagne)";"Chardonnay";"A. D. Coutelas"
"79622";"France";"Smoothly textured, this wine has light minerality along with a perfumed, ripe character. It is soft and generous in the mouth, poised and attractively fruity. White fruits dominate, followed by hints of almonds. The wine is ready to drink.";"Eloge Blanc de Blancs Brut";"88";"50";"Champagne";"Champagne";"Rogеr Voss";"A. D. Coutelas NV Eloge Blanc de Blancs Brut Chardonnay (Champagne)";"Chardonnay";"A. D. Coutelas"
"79575";"France";"Guigal's flagship Condrieu is always flashy, fleshy and opulent, and the 2015 is no slouch in those areas. Hints of toast and vanilla accent apricot-laden fruit, while subtle spice shadings linger on the long, mouthwatering finish. Drink now–2020.";"La Doriane";"94";"135";"Rhône Valley";"Condrieu";"Jое Czеrwinski";"E. Guigal 2015 La Doriane  (Condrieu)";"Viognier";"E. Guigal"
"79556";"France";"As is often the case, a poor red wine vintage in Bordeaux is a good year for sweet wines. This unctuous wine, still young and dominated by 95% Sémillon, is beautifully balanced. Its honey and botrytis flavors give it a dry edge that comfortably contrasts with the opulent sweetness. The acidity, a source of freshness, gives the wine the lift it needs. Drink this serious and major wine from 2023.";NA;"95";"45";"Bordeaux";"Sauternes";"Rоgеr Vоss";"Château Clos Haut-Peyraguey 2013  Sauternes";"Bordeaux-style White Blend";"Château Clos Haut-Peyraguey"
"79521";"France";"A mature Gewürztraminer like this shows the richness of the grape and how the spice mellows as it ages. This is intense and rounded, with a streak of acidity adding freshness. Ready to drink now.";"Jubilée Hugel";"89";NA;"Alsace";"Alsace";"Rоgеr Vоss";"Hugel 2007 Jubilée Hugel Gewurztraminer (Alsace)";"Gewürztraminer";"Hugel"
"79521";"France";"A mature Gewürztraminer like this shows the richness of the grape and how the spice mellows as it ages. This is intense and rounded, with a streak of acidity adding freshness. Ready to drink now.";"Jubilée Hugel";"89";NA;"Alsace";"Alsace";"Rоgеr Vоss";"Hugel 2007 Jubilée Hugel Gewurztraminer (Alsace)";"Gewürztraminer";"Hugel"
"79519";"France";"It's deep garnet in color, made solely from Muscat à Petits Grains Noir, with unique aromas reminscent of pomegranate and cherry, and a slightly peppery note. Medium-bodied and silky in texture, it has a long finish that hints at leather, earth and cocoa.";"Rouge Venise";"89";"30";"Rhône Valley";"Muscat de Beaumes de Venise";"Joe Czerwinski";"Vignobles de Balma Venitia NV Rouge Venise  (Muscat de Beaumes de Venise)";"Muscat";"Vignobles de Balma Venitia"
"79518";"France";"This wine's aromas are strongly citrusy, with a squeeze of lime zest that gives it a lively sensation, but the flavors are more sedate and ripe, veering gently into apricots and melons. The texture is plush and luxurious, while the finish is undeniably sweet and decadent.";"Château Baroncelli";"89";"29";"Rhône Valley";"Muscat de Beaumes de Venise";"Joe Czerwinski";"Vignobles de Balma Venitia 2009 Château Baroncelli  (Muscat de Beaumes de Venise)";"Muscat";"Vignobles de Balma Venitia"
"79518";"France";"This wine's aromas are strongly citrusy, with a squeeze of lime zest that gives it a lively sensation, but the flavors are more sedate and ripe, veering gently into apricots and melons. The texture is plush and luxurious, while the finish is undeniably sweet and decadent.";"Château Baroncelli";"89";"29";"Rhône Valley";"Muscat de Beaumes de Venise";"Joe Czerwinski";"Vignobles de Balma Venitia 2009 Château Baroncelli  (Muscat de Beaumes de Venise)";"Muscat";"Vignobles de Balma Venitia"
"79512";"France";"This medium-dry wine layers attractive spice and lychee notes with a soft, warm texture. There's a spring in the stride of this fragrant wine, its acidity adding just the right sharp edge.";"Nature'S";"89";NA;"Alsace";"Alsace";"Rogеr Voss";"Louis Sipp 2010 Nature'S Gewurztraminer (Alsace)";"Gewürztraminer";"Louis Sipp"
"79512";"France";"This medium-dry wine layers attractive spice and lychee notes with a soft, warm texture. There's a spring in the stride of this fragrant wine, its acidity adding just the right sharp edge.";"Nature'S";"89";NA;"Alsace";"Alsace";"Rogеr Voss";"Louis Sipp 2010 Nature'S Gewurztraminer (Alsace)";"Gewürztraminer";"Louis Sipp"
"79510";"France";"Coming from the valley that leads to the city of Munster, of cheese fame, this rich, mineral-driven Pinot Blanc has both weight and balanced fruitiness. Its concentrated is apple flavor is threaded with taut acidity.";"Val Saint-Gregoire";"89";NA;"Alsace";"Alsace";"Roger Voss";"Henri Schoenheitz 2010 Val Saint-Gregoire Pinot Blanc (Alsace)";"Pinot Blanc";"Henri Schoenheitz"
"79509";"France";"This is rich and concentrated, spice as well as pear and melon flavors. It is complex, with almond and nutmeg notes, balanced by the taut acidity that completes a full, ripe wine.";NA;"89";"24";"Alsace";"Alsace";"Rogеr Voss";"Domaine Zind-Humbrecht 2011 Pinot Blanc (Alsace)";"Pinot Blanc";"Domaine Zind-Humbrecht"
"79508";"France";"This is a richly sweet wine that's honeyed and ripe. Featuring notes of apricot, spice and an opulent texture, this is full and round in the mouth. It's a wine to pair with spicy foods or blue cheese.";"Cuvée Alexandre";"89";NA;"Alsace";"Alsace";"Rogеr Voss";"Domaine Schoffit 2010 Cuvée Alexandre Gewurztraminer (Alsace)";"Gewürztraminer";"Domaine Schoffit"
"79508";"France";"This is a richly sweet wine that's honeyed and ripe. Featuring notes of apricot, spice and an opulent texture, this is full and round in the mouth. It's a wine to pair with spicy foods or blue cheese.";"Cuvée Alexandre";"89";NA;"Alsace";"Alsace";"Roger Voss";"Domaine Schoffit 2010 Cuvée Alexandre Gewurztraminer (Alsace)";"Gewürztraminer";"Domaine Schoffit"
"79507";"France";"This is a delicate Pinot Gris, medium-sweet in style, taking its cue from the baked apple flavor and fragrant acidity. A touch of spice gives a counterpoint to the refreshing aftertaste.";"Marckrain Grand Cru";"89";NA;"Alsace";"Alsace";"Roger Voss";"Domaine Michel Fonne 2008 Marckrain Grand Cru Pinot Gris (Alsace)";"Pinot Gris";"Domaine Michel Fonne"
"79499";"France";"Rounded and honeyed, this is a wine that shows a sweeter side of Pinot Blanc, buoyed by fresh, juicy white-peach flavor. Full, rich and dense, this is fruity, yet it has a complex structure.";NA;"89";"24";"Alsace";"Alsace";"Rоgеr Vоss";"Domaine Zind-Humbrecht 2010 Pinot Blanc (Alsace)";"Pinot Blanc";"Domaine Zind-Humbrecht"
"79498";"France";"There is little of the Chasselas grape left in Alsace today, which is a shame when you taste the wine from these 60-year-old vines. It has a crisp apple flavor, with pepper and spice adding complexity to the character. The finish leaves a warm glow of ripe, lightly sweet fruit.";"Vieilles Vignes";"89";NA;"Alsace";"Alsace";"Roger Voss";"Domaine Schoffit 2010 Vieilles Vignes Chasselas (Alsace)";"Chasselas";"Domaine Schoffit"
"79497";"France";"As its name indicates, “barriques” (barrels), this is that rare Pinot Blanc that is aged in wood. There's a mere hint of toast, the main thrust of this delicious wine being its pear and honeyed apple flavors, with acidity cutting through at the end.";"Barriques";"89";NA;"Alsace";"Alsace";"Roger Voss";"Domaine Ostertag 2010 Barriques Pinot Blanc (Alsace)";"Pinot Blanc";"Domaine Ostertag"
"79496";"France";"This is a rich, intense wine, its spice and pepper characters mingling with ripe tangerine and peach notes. It is full, round and concentrated. The pure fruit character is delicious, though it could age a year.";"Réserve";"89";"17";"Alsace";"Alsace";"Roger Voss";"Domaine Fernand Engel 2010 Réserve Pinot Gris (Alsace)";"Pinot Gris";"Domaine Fernand Engel"
"79495";"France";"With some earthy aromas, this is a rich wine. It has weight, layers of wood and attractive strawberry flavor. The fruitiness is contained within a firm tannin shell that suggests the wine could age.";"Clos de la Faille";"89";NA;"Alsace";"Alsace";"Rоgеr Vоss";"Domaine Albert Mann 2009 Clos de la Faille Pinot Noir (Alsace)";"Pinot Noir";"Domaine Albert Mann"
"79492";"France";"Some vines at Bouscassé are 150 years old, which inevitably give this wine great depth and concentration. It is hugely structured, with very rich, intense black-plum flavors. The tannins are still developing.";"Château Bouscassé Vieilles Vignes";"95";"50";"Southwest France";"Madiran";"Roger Voss";"Alain Brumont 2006 Château Bouscassé Vieilles Vignes Tannat (Madiran)";"Tannat";"Alain Brumont"
"79492";"France";"Some vines at Bouscassé are 150 years old, which inevitably give this wine great depth and concentration. It is hugely structured, with very rich, intense black-plum flavors. The tannins are still developing.";"Château Bouscassé Vieilles Vignes";"95";"50";"Southwest France";"Madiran";"Roger Voss";"Alain Brumont 2006 Château Bouscassé Vieilles Vignes Tannat (Madiran)";"Tannat";"Alain Brumont"
"79460";"France";"This is a ripe and creamy wine from the great 2008 vintage. Tight acidity and lively citrus are balanced by a more serious richness and texture. The wine, bringing all three of the main Champagne grapes together, is still maturing. Wait until 2018.";"Vintage Brut";"93";"60";"Champagne";"Champagne";"Roger Voss";"Pannier 2008 Vintage Brut  (Champagne)";"Champagne Blend";"Pannier"
"79460";"France";"This is a ripe and creamy wine from the great 2008 vintage. Tight acidity and lively citrus are balanced by a more serious richness and texture. The wine, bringing all three of the main Champagne grapes together, is still maturing. Wait until 2018.";"Vintage Brut";"93";"60";"Champagne";"Champagne";"Rоgеr Vоss";"Pannier 2008 Vintage Brut  (Champagne)";"Champagne Blend";"Pannier"
"79459";"France";"From the excellent 2008 vintage, this is a very complete, ripe wine. It is rich, packed with crisp white fruits that are developing into a structured, concentrated wine with a great future. The balance between acidity and dosage is just right. Drink ideally from 2018.";"Brut Millésimé";"93";"42";"Champagne";"Champagne";"Roger Voss";"Nicolas Feuillatte 2008 Brut Millésimé  (Champagne)";"Champagne Blend";"Nicolas Feuillatte"
"79458";"France";"From a very fine vintage, this structured, tight while also fruity Champagne is poised and stylish. A creamy mousse balances the crisp texture and beautiful acidity. Red fruits and blood orange come through well at the end. It is ready to drink.";"Grand Vintage Rosé Brut";"93";"55";"Champagne";"Champagne";"Rogеr Voss";"Moët & Chandon 2008 Grand Vintage Rosé Brut  (Champagne)";"Champagne Blend";"Moët & Chandon"
"79458";"France";"From a very fine vintage, this structured, tight while also fruity Champagne is poised and stylish. A creamy mousse balances the crisp texture and beautiful acidity. Red fruits and blood orange come through well at the end. It is ready to drink.";"Grand Vintage Rosé Brut";"93";"55";"Champagne";"Champagne";"Roger Voss";"Moët & Chandon 2008 Grand Vintage Rosé Brut  (Champagne)";"Champagne Blend";"Moët & Chandon"
"79454";"France";"From the grand cru village of Cramant, this 100% Chardonnay is Mumm's signature Champagne. This latest bottling is tight, taut and beautifully textured. Crisp apples, squeezed lemon and layers of acidity give a wine that is delicate, dry and well balanced. Aged for six years before disgorgement, the wine is ready to drink.";"Mumm de Cramant Blanc de Blancs Brut";"93";NA;"Champagne";"Champagne";"Roger Voss";"G. H. Mumm NV Mumm de Cramant Blanc de Blancs Brut Chardonnay (Champagne)";"Chardonnay";"G. H. Mumm"
"79451";"France";"Sourced from two great villages in the Côte des Blancs, Mesnil sur Oger and Oger, this is a beautifully proportioned wine. Tightly mineral in texture and dry, it also offers white fruits that are laced with intense acidity. There is aging potential here, so don't drink before 2018.";"Blanc de Blancs Grand Cru Extra Brut";"93";"70";"Champagne";"Champagne";"Roger Voss";"Bruno Paillard NV Blanc de Blancs Grand Cru Extra Brut Chardonnay (Champagne)";"Chardonnay";"Bruno Paillard"
"79450";"France";"The good 2006 vintage has produced this well-balanced wine that is now showing delicious signs of maturity. The initial fruit has gone, replaced by toast, spice and grilled almonds. At the same time, the acidity and taut mineral texture are still in play, giving a wine that is lively and just ready to drink now.";"Cuvée des Moines Brut Millésime";"93";"85";"Champagne";"Champagne";"Rogеr Voss";"Besserat de Bellefon 2006 Cuvée des Moines Brut Millésime  (Champagne)";"Champagne Blend";"Besserat de Bellefon"
"79447";"France";"A lively mousse is the starting point for this wine. It is intensely rich, dense and still young, with a soft background to the ripe white fruits that are cut with lime. From a vintage year whose wines need to age, this follows the pattern, so wait at least until 2018.";"Vintage Brut";"93";"75";"Champagne";"Champagne";"Roger Voss";"Veuve Clicquot Ponsardin 2008 Vintage Brut  (Champagne)";"Champagne Blend";"Veuve Clicquot Ponsardin"
"79447";"France";"A lively mousse is the starting point for this wine. It is intensely rich, dense and still young, with a soft background to the ripe white fruits that are cut with lime. From a vintage year whose wines need to age, this follows the pattern, so wait at least until 2018.";"Vintage Brut";"93";"75";"Champagne";"Champagne";"Roger Voss";"Veuve Clicquot Ponsardin 2008 Vintage Brut  (Champagne)";"Champagne Blend";"Veuve Clicquot Ponsardin"
"79445";"France";"Exquisitely fragrant notes of ripe, aromatic apples rise from the glass: tart, fruity and fresh in equal measure. The palate shows both evolved autolysis by way of soy-spiced breadiness and even more fruit in the way of bruised, tart apple notes of great purity. The finish is long and full of flavor, complex, nuanced and resolutely dry.";"Clos Liebenberg";"93";"57";"Alsace";"Crémant d'Alsace";"Anne Krebiehl MW";"Zusslin 2012 Clos Liebenberg Sparkling (Crémant d'Alsace)";"Sparkling Blend";"Zusslin"
"79439";"France";"Aged for five years on its lees before disgorgement, this prestige cuvée is ripe and beautifully mature. It has a rich feel, moving towards toastiness while retaining tangy citrus and white-fruit flavors. This generous wine is ready to drink.";"Ouvrage Grand Cru Extra Brut";"93";"90";"Champagne";"Champagne";"Roger Voss";"Lallier NV Ouvrage Grand Cru Extra Brut  (Champagne)";"Champagne Blend";"Lallier"
"79425";"France";"Based in the Marne Valley, this producer specializes in Pinot Meunier, which forms 80% of this blend. That makes for a ready-to-drink, soft wine with attractive spice and pear fruit cut with a citrus aftertaste. A delicious wine on the dry side, it is good as an apéritif.";"Brut Intense";"89";"48";"Champagne";"Champagne";"Rоgеr Vоss";"Mondet NV Brut Intense  (Champagne)";"Champagne Blend";"Mondet"
"79412";"France";"Faint red currant and baked apple notes play about the nose. The dry palate reflects the same notions of fruit but makes them more lively with pink grapefruit freshness. The frothy mousse accentuates this aromatic fruit even more. The finish is dry and satisfying.";"Brut Rosé";"89";"25";"Alsace";"Alsace";"Annе Krеbiеhl MW";"Domaine Rieflé-Landmann NV Brut Rosé Pinot Noir (Alsace)";"Pinot Noir";"Domaine Rieflé-Landmann"
"79411";"France";"With its light dosage, this is an excellent apéritif style of Champagne. From premier cru vineyards in the Montagne de Reims and Côte des Blancs, it is a full, white fruit and citrus-flavored wine that is ready to drink.";"Extra Brut Premier Cru";"89";"45";"Champagne";"Champagne";"Roger Voss";"Lombard et Cie NV Extra Brut Premier Cru  (Champagne)";"Champagne Blend";"Lombard et Cie"
"79410";"France";"A savory hint of soy sauce spices the citrus hints on the nose. The palate is dry and reveals deeper fruit of yellow mirabelle plum and ripe apple. The dosage is restrained and the mousse is fine, all making for an elegant, fruit-driven fizz of rounded freshness.";"Les Natures Brut";"89";"25";"Alsace";"Crémant d'Alsace";"Anne Krebiehl MW";"Jean-Baptiste Adam NV Les Natures Brut Sparkling (Crémant d'Alsace)";"Sparkling Blend";"Jean-Baptiste Adam"
"79407";"France";"Honey and nougat scents cling to the plum notes on the nose. The palate comes across as fresh and almost dainty, fizzing with delicate citrus flavours at first. Then, the backdrop of yeast and autolysis becomes apparent. The finish presents lemon freshness and is beautifully dry.";"Brut";"89";"25";"Alsace";"Crémant d'Alsace";"Anne Krebiehl MW";"Gustave Lorentz NV Brut Sparkling (Crémant d'Alsace)";"Sparkling Blend";"Gustave Lorentz"
"79401";"France";"O.K., so it's a New World-ish blend of fruit and oak, but leaving stylistic prejudices aside, it's also a darn fine wine. Black cherry fruit balances the cedar and vanilla nicely, while the texture is rich yet supple and the finish lingers a good long time. Drink now–2018.";"La Reine des Bois";"91";"43";"Rhône Valley";"Lirac";"Jоe Czerwinski";"Domaine de la Mordorée 2009 La Reine des Bois Red (Lirac)";"Rhône-style Red Blend";"Domaine de la Mordorée"
"79391";"France";"A really ripe wine, rich and with a generous feel to it. The sweet cherry fruit is powered with plum juice, dense tannins and structure. A wine for aging.";NA;"91";"19";"Beaujolais";"Morgon";"Rogеr Voss";"Henry Fessy 2009  Morgon";"Gamay";"Henry Fessy"
"79390";"France";"Intense and rich wine, with touches of smoky wood, the tannins ripe, the acidity a refreshing balancing factor. With its cherry character, there is fruit already, but wait a year and this will be impressive.";"Domaine des Rosiers";"91";"18";"Beaujolais";"Moulin-à-Vent";"Roger Voss";"Georges Duboeuf 2010 Domaine des Rosiers  (Moulin-à-Vent)";"Gamay";"Georges Duboeuf"
"79383";"France";"A firmly structured wine, with dark, ripe tannins. The black plum and berry fruits add juiciness, while the wine also has touches of spice and a full rich texture.";"Les Moriers Vieilles Vignes";"91";NA;"Beaujolais";"Fleurie";"Rоger Vоss";"Lucien Lardy 2009 Les Moriers Vieilles Vignes  (Fleurie)";"Gamay";"Lucien Lardy"
"79381";"France";"Guigal's long-term aging in new barrels has left a sheen of oak on this wine, but the underlying material is excellent, with mocha and plum notes supporting cedar and vanilla. The finish is long and savory, with a distinct granitic edge to the flavors. Drink now–2020.";"Vignes de l'Hospice";"91";"108";"Rhône Valley";"Saint-Joseph";"Joе Czеrwinski";"E. Guigal 2007 Vignes de l'Hospice  (Saint-Joseph)";"Syrah";"E. Guigal"
"79378";"France";"Firm, ripe and structured, this is a wine with a solid grounding in black fruits and tannins. It has a dry core and smoky flavors, with a blackberry juice note that offers a dense texture as well as aging potential.";"La Baronnie Madeleine";"89";NA;"Loire Valley";"Chinon";"Roger Voss";"Couly-Dutheil 2011 La Baronnie Madeleine  (Chinon)";"Cabernet Franc";"Couly-Dutheil"
"79377";"France";"Intensely fruity, ripe and full-bodied. It has delicious apple and apricot flavors, bursting out of the glass with pure enjoyment. Lively acidity gives an extra dimension of brightness. Drink now.";"Le Chenin";"89";"18";"Loire Valley";"Anjou";"Roger Voss";"Domaine FL 2010 Le Chenin Chenin Blanc (Anjou)";"Chenin Blanc";"Domaine FL"
"79361";"France";"A chalky textured and mineral-driven wine, it's crisp while also smooth and rich. It is full of white fruits, softly textured herbaceousness and lively final acidity. A wine to age for a few months or even a year or two. Screwcap.";"Le Chant des Vignes";"89";"20";"Loire Valley";"Pouilly-Fumé";"Rоgеr Vоss";"Joseph Mellot 2012 Le Chant des Vignes  (Pouilly-Fumé)";"Sauvignon Blanc";"Joseph Mellot"
"79360";"France";"A rich wine, bone dry, its red currant fruits cutting through the creamy mousse. It's a serious rosé, with some tannins, spice, very textured and worth aging for a few months in bottle to bring out its incipient toastiness.";"Rosé Brut Extra";"90";NA;"Loire Valley";"Crémant de Loire";"Roger Voss";"Domaine des Baumard NV Rosé Brut Extra Cabernet Franc-Cabernet Sauvignon (Crémant de Loire)";"Cabernet Franc-Cabernet Sauvignon";"Domaine des Baumard"
"79349";"France";"This wine certainly is rich with powerful fruit. But it also has delicious, refreshing acidity that cuts through the ripe fruit flavors to give the whole wine a lift. It is best with food and will be even better at the end of 2014.";"Villa Rosalie";"89";NA;"Provence";"Côtes de Provence Sainte-Victoire";"Rogеr Voss";"Domaine Terre de Mistral 2013 Villa Rosalie Rosé (Côtes de Provence Sainte-Victoire)";"Rosé";"Domaine Terre de Mistral"
"79346";"France";"This wine has the lightest of rosé colors, so fresh and light and fruity. With crisp acidity, raspberry and red currants, it just dances on the palate.";NA;"89";"19";"Provence";"Coteaux d'Aix-en-Provence";"Rоger Vоss";"Commanderie de la Bargemone 2013 Rosé (Coteaux d'Aix-en-Provence)";"Rosé";"Commanderie de la Bargemone"
"79327";"France";"Moderately intense on the nose with dominating earthy, forest floor notes backed by red plum guts and cherry along with a hint of vanilla ice cream with raspberry sauce swirled in. Dusty tannins flesh out the palate and the finish offers some mild black pepper spice.";"Unfiltered";"85";"13";"Languedoc-Roussillon";"Vin de Pays d'Oc";"Lаurеn Buzzеo";"La Forge Estate 2008 Unfiltered Pinot Noir (Vin de Pays d'Oc)";"Pinot Noir";"La Forge Estate"
